"site_name","date","visit","plant_ID","Miner","GCS","GCS_damaged","GCS_lecan","Helmet","num_flatids","vine_cover","CBB","CBB_den","Obs_roya","roya","lecani","lecani_den","myco","myco_den","snail","snail_den","mite","mite_den"
"UTUA2","10/1/18",3,5,0,0,0,0,0,20,0,0,0,"W",141,23,0.92,1,0.04,0,0,0,0
"UTUA2","10/1/18",3,6,1,0,0,0,0,19,0,0,0,"I",135,15,0.6,1,0.04,4,0.16,1,0.04
"UTUA2","10/1/18",3,7,3,0,0,0,0,54,0,15,100,"W",0,0,0,0,0,0,0,0,0
"UTUA2","10/1/18",3,8,4,0,0,0,0,38,0,0,0,"W",83,15,0.6,1,0.04,1,0.04,0,0
"UTUA2","10/1/18",3,9,2,0,0,0,0,57,15,0,0,"I",90,1,0.04,0,0,0,0,0,0
"UTUA2","10/1/18",3,10,5,0,0,0,0,228,15,29,100,"W",0,0,0,0,0,0,0,0,0
"UTUA2","10/1/18",3,11,5,0,0,0,0,3,0,0,1,"W",78,12,0.48,3,0.12,0,0,4,0.16
"UTUA2","10/1/18",3,12,2,0,0,0,0,52,0,35,55,"I",0,0,0,0,0,0,0,0,0
"UTUA2","10/1/18",3,13,0,0,0,0,0,65,0,60,100,"W",0,0,0,0,0,0,0,0,0
"UTUA2","10/1/18",3,14,9,0,0,0,0,26,0,47,61,"I",0,0,0,0,0,0,0,0,0
"UTUA2","10/1/18",3,15,2,0,0,0,0,26,0,8,26,"I",150,11,0.44,2,0.08,0,0,2,0.08
"UTUA2","10/1/18",3,16,3,0,0,0,0,2,10,2,9,"W",129,7,0.28,1,0.04,0,0,1,0.04
"UTUA2","10/1/18",3,17,8,0,0,0,0,44,0,0,0,"I",82,2,0.08,0,0,0,0,0,0
"UTUA2","10/1/18",3,18,0,0,0,0,0,49,0,11,17,"I",121,14,0.56,0,0,0,0,3,0.12
"UTUA2","10/1/18",3,19,0,0,0,0,0,21,0,63,100,"W",110,5,0.2,1,0.04,0,0,1,0.04
"UTUA2","10/1/18",3,20,0,0,0,0,0,1,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,1,15,0,3,9,2,3,5,0,9,"I",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,2,10,0,5,6,2,0,40,7,38,"W",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,3,30,0,7,8,3,0,30,3,28,"I",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,4,19,0,5,9,1,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,5,8,0,6,7,2,2,0,10,34,"I",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,6,0,0,0,0,0,2,50,8,100,"W",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,7,11,0,0,0,0,3,40,11,67,"I",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,8,21,0,4,7,2,12,10,19,100,"W",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,9,14,0,0,0,0,1,10,4,7,"I",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,10,4,0,0,0,0,0,0,1,18,"W",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,11,25,2,5,10,3,17,25,1,14,"I",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,12,7,1,6,10,3,1,0,0,12,"W",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,13,37,3,5,5,3,14,0,0,6,"I",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,14,8,0,0,0,0,1,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,15,22,0,7,12,2,2,0,4,20,"I",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,16,8,0,5,10,4,0,0,4,18,"W",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,17,4,0,0,0,0,0,0,0,5,"I",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,18,6,0,0,0,0,0,0,2,33,"W",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,19,4,0,5,9,3,5,10,0,2,"I",0,0,0,0,0,0,0,0,0
"UTUA10","10/4/18",3,20,16,1,5,8,3,7,10,0,35,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,1,12,5,7,4,1,4,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,2,14,5,8,4,1,0,0,0,0,"W",15,1,0.066666667,0,0,0,0,0,0
"UTUA30*","10/4/18",3,3,4,4,8,8,0,0,0,0,0,"I",5,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,4,6,2,6,6,4,0,0,0,3,"W",17,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,5,9,2,6,9,3,0,0,3,100,"I",1,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,6,20,0,8,10,4,1,0,24,100,"I",0,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,7,9,2,6,7,2,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,8,15,1,6,9,1,4,0,0,0,"I",11,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,9,8,4,5,6,2,6,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,10,0,1,3,3,1,7,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,11,29,3,7,8,1,10,0,1,27,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,12,10,2,5,6,1,9,0,0,0,"I",0,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,13,17,3,3,6,2,4,0,3,32,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,14,19,0,7,8,2,5,0,0,60,"I",0,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,15,20,0,7,5,4,0,0,0,0,"I",20,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,16,28,2,7,7,2,7,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,17,0,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,18,0,0,0,0,0,1,0,0,0,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,19,25,3,5,6,3,8,0,9,18,"W",0,0,0,0,0,0,0,0,0
"UTUA30*","10/4/18",3,20,22,2,7,4,2,1,0,0,0,"I",0,0,0,0,0,0,0,0,0
"JAYU3","10/5/18",3,2,31,0,0,0,0,0,2,0,0,"W",39,3,0.12,0,0,0,0,0,0
"JAYU3","10/5/18",3,3,6,0,0,0,0,2,0,3,88,"A",10,0,0,0,0,0,0,0,0
"JAYU3","10/5/18",3,4,0,0,0,0,0,2,0,0,0,"I",0,0,0,0,0,0,0,0,0
"JAYU3","10/5/18",3,5,26,0,0,0,0,0,5,0,0,"W",31,0,0,0,0,0,0,0,0
"JAYU3","10/5/18",3,6,0,0,0,0,0,1,0,0,0,"A",10,0,0,0,0,0,0,0,0
"JAYU3","10/5/18",3,7,2,0,0,0,0,0,0,0,0,"I",145,0,0,0,0,0,0,0,0
"JAYU3","10/5/18",3,8,9,0,0,0,0,9,0,0,0,"W",81,0,0,0,0,0,0,0,0
"JAYU3","10/5/18",3,9,3,0,0,0,0,3,0,0,0,"A",46,0,0,1,0.04,0,0,0,0
"JAYU3","10/5/18",3,10,1,0,0,0,0,4,0,0,0,"I",76,0,0,0,0,0,0,0,0
"JAYU3","10/5/18",3,11,9,0,0,0,0,7,0,0,0,"W",66,0,0,0,0,0,0,0,0
"JAYU3","10/5/18",3,12,14,0,0,0,0,5,0,0,0,"A",65,0,0,0,0,0,0,0,0
"JAYU3","10/5/18",3,13,10,0,0,0,0,0,0,0,0,"I",17,0,0,0,0,0,0,0,0
"JAYU3","10/5/18",3,14,21,0,0,0,0,4,0,0,2,"W",11,0,0,0,0,0,0,0,0
"JAYU3","10/5/18",3,17,14,0,0,0,0,10,0,0,0,"A",71,1,0.04,2,0.08,0,0,0,0
"JAYU3","10/5/18",3,18,4,0,0,0,0,0,0,0,0,"I",68,0,0,0,0,0,0,0,0
"JAYU3","10/5/18",3,19,4,0,0,0,0,2,0,0,0,"W",43,0,0,0,0,0,0,0,0
"JAYU3","10/5/18",3,20,10,0,0,0,0,2,3,0,0,"A",80,0,0,0,0,0,0,0,0
"JAYU3","10/5/18",3,21,0,0,0,0,0,1,0,0,0,"I",64,1,0.04,0,0,0,0,0,0
"JAYU3","10/5/18",3,22,8,0,0,0,0,0,0,1,32,"W",66,0,0,0,0,0,0,0,0
"JAYU3","10/5/18",3,23,28,0,0,0,0,8,0,0,0,"A",62,0,0,1,0.04,0,0,0,0
"JAYU2","10/5/18",3,1,40,0,0,0,0,13,10,4,100,"W",34,1,0.04,0,0,0,0,5,0.2
"JAYU2","10/5/18",3,2,8,0,0,0,0,2,5,1,5,"A",38,0,0,0,0,0,0,0,0
"JAYU2","10/5/18",3,3,18,0,0,0,0,2,1,0,0,"I",102,0,0,0,0,0,0,0,0
"JAYU2","10/5/18",3,4,15,0,0,0,0,6,0,0,0,"W",85,0,0,0,0,0,0,0,0
"JAYU2","10/5/18",3,6,8,1,2,0,4,2,1,0,4,"A",55,1,0.04,0,0,0,0,0,0
"JAYU2","10/5/18",3,7,13,0,0,0,0,1,1,6,58,"I",161,1,0.04,0,0,0,0,0,0
"JAYU2","10/5/18",3,8,9,0,4,0,4,5,0,0,0,"W",138,1,0.04,3,0.12,0,0,0,0
"JAYU2","10/5/18",3,9,17,0,6,0,5,4,0,0,2,"A",104,1,0.04,0,0,0,0,0,0
"JAYU2","10/5/18",3,10,15,0,6,2,6,0,0,0,1,"I",234,3,0.12,2,0.08,0,0,1,0.04
"JAYU2","10/5/18",3,11,5,0,4,3,7,0,1,0,63,"A",251,0,0,0,0,0,0,1,0.04
"JAYU2","10/5/18",3,12,17,0,5,2,5,2,0,9,100,"W",343,3,0.12,4,0.16,0,0,0,0
"JAYU2","10/5/18",3,13,25,2,4,1,1,5,40,0,0,"A",27,0,0,0,0,0,0,0,0
"JAYU2","10/5/18",3,14,20,0,0,0,0,2,0,0,1,"I",42,0,0,0,0,0,0,1,0.04
"JAYU2","10/5/18",3,15,23,5,5,1,6,0,0,0,0,"W",12,0,0,0,0,0,0,0,0
"JAYU2","10/5/18",3,17,16,0,5,4,2,2,0,5,98,"I",95,0,0,1,0.04,0,0,0,0
"JAYU2","10/5/18",3,18,52,0,0,0,0,4,5,1,15,"A",58,0,0,0,0,0,0,1,0.04
"JAYU2","10/5/18",3,19,14,0,7,5,5,3,40,7,68,"W",64,1,0.04,0,0,0,0,0,0
"JAYU2","10/5/18",3,22,20,0,0,0,0,0,0,0,6,"A",104,0,0,4,0.16,0,0,0,0
"JAYU2","10/5/18",3,23,10,0,0,0,0,5,5,2,62,"I",101,0,0,1,0.04,0,0,0,0
"JAYU2","10/5/18",3,24,0,0,0,0,0,10,0,5,53,"A",94,0,0,4,0.16,0,0,0,0
"PONC1*","10/8/18",3,1,29,9,4,0,0,1,0,2,29,"W",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,2,68,9,4,0,0,1,0,7,7,"I",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,3,29,9,5,0,0,1,0,3,7,"W",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,4,52,7,3,0,0,1,0,8,16,"I",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,5,45,9,6,1,0,4,0,5,6,"W",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,6,102,9,6,2,0,2,10,2,2,"I",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,7,38,8,6,1,0,2,0,0,4,"W",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,8,24,9,5,1,0,0,0,1,8,"I",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,9,25,10,6,1,0,1,15,17,71,"W",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,10,5,9,5,1,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,11,15,7,8,0,0,0,0,0,11,"W",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,12,15,7,5,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,13,7,6,5,1,0,0,0,19,21,"W",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,14,23,8,5,1,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,15,17,10,5,2,0,5,0,4,6,"W",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,16,28,8,6,2,0,2,0,16,34,"I",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,17,11,7,7,0,0,1,0,0,5,"W",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,18,29,10,9,1,0,11,0,0,2,"I",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,19,30,9,7,2,0,1,0,90,100,"W",0,0,0,0,0,0,0,0,0
"PONC1*","10/8/18",3,20,41,6,6,4,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,1,12,6,2,0,0,2,0,10,56,"I",0,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,2,8,4,2,0,0,2,0,1,8,"I",12,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,3,15,4,3,0,0,4,0,1,24,"W",18,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,4,12,6,2,0,0,0,0,0,0,"I",5,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,5,20,5,3,0,0,6,0,0,5,"I",23,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,6,9,7,3,0,0,1,0,0,2,"I",19,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,7,22,9,5,0,0,5,0,2,15,"W",0,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,8,20,7,6,0,0,1,0,0,0,"I",4,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,9,15,7,6,1,0,4,0,0,0,"W",0,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,10,37,6,3,0,0,8,0,0,4,"I",0,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,11,15,6,2,0,0,5,0,29,100,"I",10,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,12,2,8,6,0,0,11,0,4,4,"I",12,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,13,9,9,6,0,0,7,0,8,75,"W",0,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,14,11,7,4,0,0,1,0,0,6,"W",0,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,15,52,8,3,0,0,1,0,5,33,"I",0,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,16,9,8,4,0,0,0,0,37,100,"I",8,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,17,39,4,1,0,0,4,0,0,0,"W",0,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,18,22,0,0,0,0,1,0,1,8,"I",16,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,19,33,9,4,0,0,3,0,1,7,"W",0,0,0,0,0,0,0,0,0
"JUAN7*","10/8/18",3,20,107,8,6,0,0,0,0,4,74,"W",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,1,3,0,0,0,0,0,0,4,4,"W",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,2,3,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,3,5,0,0,0,0,0,0,2,2,"W",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,4,12,0,0,0,0,0,0,3,3,"I",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,5,9,0,0,0,0,0,0,2,5,"W",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,6,9,0,0,0,0,0,0,4,6,"I",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,7,22,0,0,0,0,0,0,3,3,"W",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,8,0,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,9,11,0,0,0,0,0,0,4,6,"W",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,10,2,0,0,0,0,1,90,0,0,"I",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,11,8,0,0,0,0,0,20,2,2,"W",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,12,0,0,0,0,0,0,10,5,5,"I",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,13,1,0,0,0,0,4,5,5,6,"W",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,14,7,0,0,0,0,0,0,4,4,"I",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,15,0,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,16,2,0,0,0,0,0,0,3,3,"I",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,17,11,0,0,0,0,0,0,1,1,"W",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,18,13,0,0,0,0,0,0,1,2,"I",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,19,12,0,0,0,0,0,0,7,7,"W",0,0,0,0,0,0,0,0,0
"JUAN1","10/8/18",3,20,1,0,0,0,0,0,0,5,6,"I",0,0,0,0,0,0,0,0,0
"ADJU8","10/9/18",3,1,5,2,5,3,1,0,0,6,100,"W",176,2,0.08,0,0,0,0,0,0
"ADJU8","10/9/18",3,2,12,2,5,4,3,0,0,12,100,"I",104,1,0.04,3,0.12,0,0,0,0
"ADJU8","10/9/18",3,3,10,0,0,0,0,4,0,13,100,"W",163,1,0.04,1,0.04,0,0,0,0
"ADJU8","10/9/18",3,4,4,1,5,5,1,4,0,6,100,"I",164,5,0.2,1,0.04,0,0,0,0
"ADJU8","10/9/18",3,5,1,4,6,3,1,8,0,8,100,"W",122,0,0,1,0.04,0,0,0,0
"ADJU8","10/9/18",3,6,4,3,5,3,1,4,30,7,100,"I",141,1,0.04,3,0.12,0,0,0,0
"ADJU8","10/9/18",3,7,14,0,0,0,0,0,20,10,79,"I",83,3,0.12,0,0,0,0,0,0
"ADJU8","10/9/18",3,8,6,0,0,0,0,13,30,58,100,"W",0,0,0,0,0,0,0,0,0
"ADJU8","10/9/18",3,9,4,0,0,0,0,2,0,18,100,"I",132,2,0.08,0,0,0,0,0,0
"ADJU8","10/9/18",3,10,3,0,0,0,0,6,35,5,100,"W",126,1,0.04,0,0,0,0,0,0
"ADJU8","10/9/18",3,11,4,0,0,0,0,2,15,2,28,"I",43,2,0.08,0,0,0,0,0,0
"ADJU8","10/9/18",3,12,1,0,5,5,1,2,5,3,100,"W",90,4,0.16,0,0,0,0,0,0
"ADJU8","10/9/18",3,13,3,1,8,4,1,7,60,5,100,"I",177,5,0.2,2,0.08,0,0,0,0
"ADJU8","10/9/18",3,14,3,1,6,5,2,6,10,2,100,"W",126,2,0.08,0,0,0,0,0,0
"ADJU8","10/9/18",3,15,2,0,0,0,0,2,40,3,100,"I",123,6,0.24,0,0,0,0,0,0
"ADJU8","10/9/18",3,16,3,0,0,0,0,5,10,4,100,"W",96,1,0.04,0,0,0,0,0,0
"ADJU8","10/9/18",3,17,9,0,0,0,0,21,50,4,100,"W",185,1,0.04,1,0.04,0,0,0,0
"ADJU8","10/9/18",3,18,2,0,0,0,0,5,70,5,100,"I",114,2,0.08,0,0,0,0,0,0
"ADJU8","10/9/18",3,19,0,0,3,2,0,10,0,7,100,"W",140,2,0.08,0,0,0,0,0,0
"ADJU8","10/9/18",3,20,6,0,0,0,0,29,80,1,8,"I",77,0,0,0,0,0,0,0,0
"ADJU7","10/9/18",3,1,2,0,0,0,0,12,0,1,29,"W",1,1,1,0,0,0,0,0,0
"ADJU7","10/9/18",3,3,7,0,0,0,0,32,0,31,100,"I",0,0,0,0,0,0,0,0,0
"ADJU7","10/9/18",3,9,2,0,0,0,0,7,0,3,5,"I",17,1,0.058823529,0,0,0,0,0,0
"ADJU7","10/9/18",3,13,1,0,0,0,0,29,0,24,100,"W",20,2,0.1,0,0,0,0,0,0
"ADJU7","10/9/18",3,14,4,0,0,0,0,32,0,14,36,"W",24,5,0.208333333,0,0,0,0,0,0
"ADJU7","10/9/18",3,16,3,0,0,0,0,11,0,0,0,"I",0,0,0,0,0,0,0,0,0
"ADJU7","10/9/18",3,19,5,0,0,0,0,3,0,34,100,"I",123,9,0.36,0,0,0,0,0,0
"ADJU7","10/9/18",3,20,15,0,0,0,0,15,0,30,100,"W",0,0,0,0,0,0,0,0,0
"ADJU7","10/9/18",3,21,6,0,0,0,0,40,0,23,78,"W",111,7,0.28,0,0,0,0,0,0
"ADJU7","10/9/18",3,24,0,0,0,0,0,25,10,14,40,"I",1,0,0,0,0,0,0,0,0
"ADJU7","10/9/18",3,25,2,0,0,0,0,13,0,12,100,"W",33,2,0.08,0,0,0,0,0,0
"ADJU7","10/9/18",3,27,4,0,0,0,0,12,90,15,100,"I",0,0,0,0,0,0,0,0,0
"ADJU7","10/9/18",3,31,3,0,0,0,0,12,50,19,39,"I",0,0,0,0,0,0,0,0,0
"ADJU7","10/9/18",3,32,0,0,0,0,0,22,0,25,100,"W",9,0,0,0,0,0,0,0,0
"ADJU7","10/9/18",3,34,5,0,0,0,0,11,0,21,100,"W",20,2,0.1,0,0,0,0,0,0
"ADJU7","10/9/18",3,36,2,0,0,0,0,12,0,21,100,"I",34,8,0.32,0,0,0,0,0,0
"ADJU7","10/9/18",3,41,0,0,0,0,0,9,50,22,77,"I",0,0,0,0,0,0,0,0,0
"ADJU7","10/9/18",3,44,6,0,0,0,0,18,0,85,100,"W",0,0,0,0,0,0,0,0,0
"ADJU7","10/9/18",3,46,2,0,0,0,0,82,0,54,100,"W",0,0,0,0,0,0,0,0,0
"ADJU7","10/9/18",3,47,0,0,0,0,0,2,10,21,65,"I",20,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,1,1,0,0,0,0,21,0,0,0,"W",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,2,0,0,0,0,0,31,0,0,8,"I",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,3,5,0,0,0,0,6,0,0,0,"W",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,4,13,0,0,0,0,12,0,0,0,"I",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,5,58,3,5,1,0,7,0,2,31,"W",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,6,11,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,7,2,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,8,55,11,6,6,2,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,9,50,0,8,5,0,7,0,0,100,"W",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,10,41,0,0,0,0,3,0,4,10,"I",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,11,8,0,0,0,0,8,0,0,0,"W",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,12,33,0,0,0,0,31,0,1,15,"I",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,13,30,0,0,0,0,5,0,2,8,"W",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,14,17,5,4,6,1,30,0,8,20,"I",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,15,6,0,0,0,0,12,0,0,7,"W",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,16,2,0,0,0,0,3,0,0,0,"I",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,17,31,7,5,3,2,0,30,13,100,"W",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,18,6,0,0,0,0,0,0,0,1,"I",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,19,20,0,0,0,0,15,0,0,6,"W",0,0,0,0,0,0,0,0,0
"LASM1*","10/11/18",3,20,6,0,0,0,0,14,0,0,7,"I",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,1,7,0,0,0,0,0,25,0,0,"I",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,2,12,0,0,0,0,0,5,0,3,"W",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,3,0,0,0,0,0,1,0,0,1,"I",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,4,7,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,5,2,0,0,0,0,0,0,0,1,"I",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,6,13,0,0,0,0,0,30,0,0,"W",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,7,6,0,0,0,0,0,0,0,1,"I",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,8,10,0,0,0,0,0,5,0,12,"W",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,9,0,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,10,10,0,0,0,0,0,2,0,0,"W",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,11,2,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,12,2,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,13,18,0,0,0,0,17,0,0,0,"I",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,14,3,0,0,0,0,0,10,0,0,"W",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,15,0,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,16,0,0,0,0,0,0,0,0,0,"W",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,17,14,0,0,0,0,0,0,0,0,"I",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,18,14,0,0,0,0,1,0,0,0,"W",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,19,0,0,0,0,0,0,90,0,0,"I",0,0,0,0,0,0,0,0,0
"OROC1","10/15/18",3,20,11,0,0,0,0,6,40,0,0,"W",0,0,0,0,0,0,0,0,0
"LASM2","10/11/18",3,1,9,0,0,0,0,3,0,0,0,"W",47,11,0.44,1,0.04,0,0,7,0.28
"LASM2","10/11/18",3,2,0,0,0,0,0,32,10,0,0,"I",105,5,0.2,2,0.08,0,0,1,0.04
"LASM2","10/11/18",3,3,0,0,0,0,0,18,0,0,0,"W",78,3,0.12,2,0.08,0,0,0,0
"LASM2","10/11/18",3,4,2,0,0,0,0,13,50,0,0,"I",48,0,0,0,0,0,0,0,0
"LASM2","10/11/18",3,5,6,0,0,0,0,22,0,0,0,"W",75,19,0.76,1,0.04,0,0,2,0.08
"LASM2","10/11/18",3,6,2,0,0,0,0,14,20,0,0,"I",37,4,0.16,2,0.08,0,0,0,0
"LASM2","10/11/18",3,7,2,0,0,0,0,10,15,0,0,"W",72,6,0.24,2,0.08,0,0,1,0.04
"LASM2","10/11/18",3,8,0,0,0,0,0,0,50,0,0,"I",30,3,0.12,2,0.08,0,0,0,0
